0.031,0.027,0.028,0.015,0.015,0.025,0.016,0.013,0.016,0.025,0.024,0.018,0.022,0.021,0.031,0.016,0.029,0.027,0.014,0.019,0.020,0.013,0.013,0.022,0.026,0.016,0.022,0.017,0.013,0.015,0.025,0.025,0.017,0.014,0.016,0.015,0.022,0.015,0.020,0.016,0.022,0.022,0.011,0.031,0.027,0.027,0.024,0.023,0.021,0.011,0.015,0.017,0.025,0.021,0.025,0.023,0.024,0.019,0.014,0.014,0.018,0.018,0.024,0.031,0.016,0.022,0.011,0.015,0.023,0.038,0.021,0.020,0.022,0.028,0.024,0.012,0.015,0.019,0.026,0.028,0.028,0.022,0.019,0.012,0.026,0.025,0.014,0.012,0.026,0.022,0.017,0.015,0.014,0.026,0.022,0.024,0.007,
0.016,0.020,0.013,0.014,0.030,0.029,0.031,0.026,0.019,0.018,0.015,0.016,0.012,0.022,0.017,0.019,0.021,0.011,0.014,0.030,0.024,0.017,0.017,0.019,0.020,0.017,0.021,0.016,0.021,0.014,0.020,0.017,0.019,0.025,0.017,0.015,0.026,0.024,0.025,0.021,0.025,0.013,0.026,0.012,0.027,0.016,0.017,0.014,0.030,0.017,0.019,0.012,0.026,0.014,0.024,0.019,0.018,0.013,0.027,0.022,0.023,0.037,0.021,0.018,0.011,0.019,0.024,0.015,0.018,0.020,0.024,0.014,0.027,0.017,0.017,0.017,0.021,0.023,0.030,0.032,0.018,0.011,0.019,0.028,0.021,0.015,0.018,0.019,0.020,0.023,0.015,0.018,0.015,0.027,0.024,0.013,0.020,
0.016,0.023,0.015,0.013,0.022,0.015,0.008,0.019,0.022,0.033,0.022,0.032,0.012,0.019,0.019,0.016,0.025,0.033,0.022,0.018,0.027,0.024,0.016,0.027,0.025,0.026,0.024,0.016,0.023,0.011,0.025,0.012,0.017,0.021,0.012,0.023,0.012,0.021,0.021,0.021,0.010,0.024,0.020,0.033,0.016,0.018,0.015,0.023,0.018,0.019,0.017,0.023,0.031,0.016,0.017,0.034,0.028,0.019,0.029,0.022,0.013,0.012,0.039,0.022,0.016,0.019,0.027,0.023,0.018,0.023,0.022,0.024,0.019,0.021,0.020,0.023,0.021,0.021,0.025,0.023,0.023,0.018,0.016,0.021,0.028,0.016,0.020,0.024,0.034,0.011,0.024,0.035,0.017,0.022,0.021,0.026,0.042,
0.016,0.015,0.014,0.024,0.018,0.009,0.026,0.014,0.021,0.021,0.031,0.022,0.032,0.014,0.026,0.024,0.019,0.017,0.023,0.013,0.010,0.013,0.023,0.021,0.036,0.034,0.028,0.019,0.017,0.026,0.016,0.015,0.027,0.029,0.028,0.017,0.026,0.016,0.016,0.017,0.018,0.016,0.027,0.016,0.019,0.018,0.032,0.016,0.011,0.020,0.022,0.021,0.024,0.018,0.021,0.012,0.020,0.020,0.027,0.027,0.012,0.019,0.019,0.016,0.010,0.018,0.024,0.017,0.019,0.020,0.023,0.016,0.015,0.020,0.019,0.015,0.019,0.024,0.023,0.017,0.016,0.027,0.023,0.013,0.013,0.022,0.031,0.018,0.027,0.024,0.027,0.011,0.015,0.022,0.027,0.017,0.008,
0.019,0.016,0.012,0.019,0.013,0.021,0.025,0.016,0.031,0.020,0.016,0.011,0.014,0.015,0.011,0.015,0.027,0.021,0.019,0.032,0.020,0.026,0.013,0.020,0.031,0.023,0.014,0.017,0.017,0.032,0.021,0.012,0.030,0.019,0.036,0.016,0.019,0.022,0.015,0.027,0.020,0.018,0.018,0.021,0.013,0.012,0.015,0.016,0.015,0.020,0.017,0.010,0.018,0.024,0.014,0.016,0.024,0.024,0.015,0.027,0.024,0.018,0.026,0.017,0.014,0.018,0.016,0.021,0.033,0.020,0.015,0.009,0.020,0.024,0.019,0.013,0.021,0.012,0.022,0.016,0.024,0.016,0.021,0.020,0.017,0.027,0.014,0.017,0.011,0.019,0.014,0.013,0.026,0.019,0.025,0.014,0.026,
0.025,0.020,0.014,0.013,0.015,0.023,0.026,0.015,0.022,0.018,0.017,0.018,0.014,0.017,0.025,0.011,0.017,0.021,0.023,0.011,0.022,0.014,0.028,0.020,0.030,0.018,0.016,0.014,0.012,0.015,0.013,0.021,0.020,0.019,0.026,0.021,0.016,0.007,0.023,0.022,0.023,0.019,0.024,0.019,0.020,0.021,0.027,0.016,0.015,0.020,0.014,0.015,0.023,0.020,0.026,0.018,0.020,0.021,0.013,0.018,0.017,0.023,0.025,0.017,0.028,0.011,0.015,0.015,0.016,0.016,0.021,0.015,0.016,0.022,0.019,0.015,0.012,0.015,0.020,0.009,0.016,0.014,0.014,0.023,0.017,0.012,0.011,0.014,0.017,0.012,0.010,0.016,0.021,0.025,0.020,0.013,0.019,
0.019,0.020,0.008,0.016,0.021,0.021,0.019,0.014,0.015,0.019,0.014,0.019,0.025,0.020,0.015,0.017,0.022,0.018,0.011,0.012,0.017,0.013,0.015,0.024,0.014,0.014,0.022,0.019,0.022,0.015,0.018,0.022,0.017,0.021,0.009,0.012,0.013,0.009,0.030,0.021,0.021,0.020,0.019,0.022,0.014,0.014,0.024,0.020,0.015,0.021,0.020,0.023,0.020,0.016,0.018,0.017,0.018,0.024,0.021,0.013,0.014,0.016,0.016,0.022,0.015,0.017,0.013,0.012,0.020,0.010,0.021,0.016,0.014,0.015,0.016,0.013,0.016,0.012,0.024,0.010,0.014,0.023,0.012,0.017,0.012,0.019,0.015,0.015,0.014,0.016,0.009,0.028,0.018,0.014,0.017,0.020,0.033,
0.025,0.022,0.012,0.016,0.015,0.013,0.015,0.015,0.023,0.011,0.018,0.016,0.028,0.022,0.015,0.012,0.013,0.011,0.016,0.022,0.011,0.018,0.020,0.010,0.014,0.012,0.028,0.025,0.017,0.020,0.014,0.017,0.024,0.017,0.017,0.015,0.011,0.019,0.014,0.009,0.022,0.016,0.018,0.022,0.012,0.017,0.015,0.013,0.021,0.019,0.016,0.015,0.018,0.015,0.021,0.022,0.021,0.022,0.025,0.016,0.016,0.011,0.018,0.020,0.010,0.039,0.015,0.021,0.017,0.023,0.019,0.010,0.012,0.014,0.013,0.017,0.016,0.018,0.013,0.011,0.016,0.020,0.014,0.017,0.023,0.023,0.018,0.017,0.015,0.018,0.021,0.027,0.020,0.015,0.019,0.023,0.022,
0.019,0.013,0.019,0.022,0.009,0.020,0.010,0.014,0.021,0.022,0.017,0.017,0.022,0.013,0.019,0.022,0.015,0.020,0.016,0.014,0.016,0.017,0.014,0.010,0.017,0.019,0.017,0.017,0.013,0.019,0.021,0.009,0.018,0.015,0.021,0.017,0.015,0.019,0.014,0.015,0.019,0.018,0.025,0.017,0.015,0.019,0.017,0.019,0.022,0.024,0.015,0.018,0.016,0.016,0.019,0.018,0.014,0.010,0.011,0.012,0.016,0.013,0.016,0.013,0.021,0.018,0.017,0.022,0.020,0.023,0.013,0.026,0.013,0.020,0.023,0.013,0.015,0.016,0.024,0.015,0.016,0.016,0.014,0.020,0.014,0.008,0.021,0.022,0.022,0.017,0.016,0.009,0.013,0.015,0.021,0.024,0.013,
0.015,0.022,0.031,0.011,0.016,0.022,0.020,0.016,0.020,0.018,0.019,0.016,0.009,0.016,0.013,0.016,0.012,0.023,0.014,0.020,0.017,0.013,0.019,0.014,0.019,0.022,0.018,0.015,0.019,0.019,0.014,0.012,0.014,0.020,0.021,0.015,0.014,0.017,0.016,0.012,0.012,0.017,0.022,0.012,0.016,0.023,0.007,0.012,0.014,0.016,0.014,0.018,0.015,0.020,0.006,0.016,0.020,0.022,0.017,0.009,0.017,0.015,0.014,0.019,0.012,0.015,0.019,0.009,0.017,0.016,0.011,0.012,0.012,0.021,0.026,0.015,0.016,0.019,0.016,0.014,0.022,0.015,0.019,0.021,0.016,0.025,0.014,0.015,0.018,0.020,0.012,0.021,0.016,0.032,0.012,0.014,0.014,
0.016,0.018,0.019,0.011,0.020,0.029,0.018,0.015,0.023,0.014,0.028,0.019,0.010,0.013,0.022,0.018,0.017,0.022,0.010,0.026,0.023,0.012,0.016,0.016,0.021,0.016,0.017,0.014,0.022,0.026,0.018,0.021,0.024,0.018,0.011,0.019,0.016,0.023,0.022,0.023,0.015,0.019,0.011,0.024,0.017,0.016,0.016,0.014,0.011,0.014,0.015,0.017,0.017,0.023,0.014,0.017,0.017,0.014,0.021,0.014,0.008,0.014,0.016,0.012,0.017,0.011,0.020,0.015,0.019,0.024,0.014,0.011,0.014,0.022,0.014,0.011,0.011,0.012,0.009,0.018,0.011,0.019,0.015,0.012,0.011,0.013,0.014,0.009,0.017,0.026,0.016,0.015,0.012,0.017,0.010,0.009,0.014,
0.022,0.010,0.015,0.030,0.010,0.016,0.013,0.014,0.021,0.018,0.023,0.014,0.021,0.020,0.012,0.011,0.012,0.018,0.022,0.018,0.016,0.018,0.016,0.024,0.022,0.019,0.027,0.023,0.018,0.026,0.013,0.019,0.014,0.018,0.015,0.015,0.018,0.009,0.018,0.012,0.011,0.007,0.019,0.015,0.015,0.020,0.020,0.016,0.013,0.013,0.014,0.015,0.018,0.018,0.020,0.011,0.017,0.028,0.013,0.023,0.007,0.013,0.014,0.018,0.018,0.017,0.013,0.015,0.012,0.013,0.016,0.007,0.020,0.010,0.010,0.017,0.021,0.022,0.011,0.011,0.020,0.016,0.018,0.016,0.017,0.027,0.011,0.021,0.011,0.013,0.022,0.012,0.013,0.017,0.007,0.009,0.013,
0.014,0.009,0.016,0.015,0.016,0.013,0.014,0.014,0.010,0.017,0.011,0.018,0.008,0.017,0.021,0.018,0.018,0.018,0.024,0.012,0.015,0.018,0.014,0.016,0.015,0.018,0.019,0.017,0.013,0.009,0.013,0.013,0.014,0.015,0.007,0.009,0.018,0.008,0.022,0.012,0.015,0.011,0.022,0.018,0.014,0.012,0.021,0.015,0.023,0.019,0.020,0.013,0.011,0.016,0.010,0.018,0.008,0.012,0.016,0.018,0.016,0.009,0.015,0.017,0.013,0.018,0.021,0.011,0.010,0.027,0.011,0.014,0.016,0.025,0.016,0.011,0.027,0.016,0.024,0.020,0.028,0.022,0.018,0.018,0.021,0.023,0.013,0.014,0.010,0.016,0.016,0.014,0.011,0.009,0.009,0.014,0.024,
0.021,0.014,0.016,0.021,0.019,0.013,0.015,0.013,0.022,0.008,0.009,0.015,0.018,0.010,0.017,0.018,0.015,0.017,0.019,0.019,0.009,0.018,0.018,0.017,0.013,0.021,0.013,0.013,0.015,0.021,0.009,0.022,0.016,0.009,0.013,0.020,0.019,0.018,0.013,0.016,0.019,0.014,0.013,0.023,0.023,0.009,0.019,0.012,0.011,0.022,0.021,0.019,0.014,0.026,0.016,0.018,0.014,0.016,0.023,0.022,0.017,0.013,0.021,0.018,0.014,0.017,0.015,0.014,0.014,0.018,0.011,0.019,0.012,0.014,0.014,0.014,0.012,0.019,0.011,0.009,0.013,0.019,0.011,0.018,0.019,0.017,0.012,0.017,0.016,0.018,0.024,0.016,0.012,0.014,0.009,0.016,0.028,
0.007,0.010,0.016,0.021,0.018,0.018,0.012,0.015,0.019,0.012,0.011,0.018,0.015,0.012,0.011,0.020,0.013,0.008,0.020,0.020,0.015,0.022,0.015,0.012,0.018,0.016,0.019,0.021,0.017,0.016,0.017,0.014,0.021,0.025,0.011,0.026,0.014,0.017,0.018,0.010,0.024,0.012,0.020,0.014,0.019,0.019,0.024,0.018,0.017,0.016,0.014,0.015,0.033,0.018,0.014,0.020,0.019,0.011,0.011,0.017,0.011,0.013,0.024,0.011,0.012,0.018,0.011,0.022,0.016,0.014,0.013,0.022,0.010,0.021,0.013,0.020,0.017,0.013,0.016,0.013,0.011,0.016,0.023,0.011,0.015,0.014,0.017,0.019,0.023,0.020,0.009,0.014,0.008,0.012,0.016,0.021,0.016,
0.016,0.016,0.017,0.018,0.011,0.023,0.015,0.016,0.007,0.010,0.021,0.012,0.014,0.018,0.013,0.011,0.015,0.012,0.017,0.017,0.016,0.011,0.017,0.017,0.011,0.013,0.022,0.012,0.015,0.019,0.020,0.013,0.013,0.019,0.008,0.020,0.012,0.016,0.016,0.011,0.019,0.016,0.012,0.009,0.013,0.023,0.018,0.011,0.017,0.011,0.011,0.011,0.016,0.019,0.017,0.014,0.011,0.019,0.007,0.015,0.010,0.016,0.025,0.022,0.013,0.013,0.014,0.016,0.016,0.012,0.015,0.020,0.021,0.009,0.017,0.009,0.010,0.012,0.018,0.016,0.013,0.016,0.012,0.009,0.019,0.016,0.018,0.016,0.010,0.016,0.015,0.010,0.015,0.013,0.018,0.014,0.008,
0.012,0.015,0.019,0.016,0.016,0.016,0.022,0.013,0.011,0.011,0.018,0.018,0.024,0.011,0.015,0.012,0.014,0.017,0.014,0.017,0.011,0.012,0.012,0.013,0.010,0.017,0.012,0.020,0.029,0.013,0.019,0.015,0.017,0.012,0.016,0.023,0.016,0.016,0.012,0.021,0.008,0.012,0.018,0.014,0.016,0.012,0.013,0.022,0.010,0.011,0.012,0.012,0.010,0.018,0.014,0.012,0.008,0.012,0.020,0.024,0.017,0.020,0.013,0.016,0.012,0.011,0.014,0.019,0.016,0.015,0.016,0.017,0.013,0.011,0.012,0.013,0.021,0.011,0.011,0.013,0.020,0.013,0.012,0.012,0.022,0.012,0.016,0.017,0.012,0.016,0.011,0.011,0.015,0.011,0.017,0.011,0.008,
0.013,0.011,0.011,0.008,0.011,0.013,0.015,0.017,0.015,0.015,0.020,0.009,0.019,0.006,0.014,0.015,0.008,0.011,0.017,0.019,0.013,0.012,0.015,0.010,0.020,0.010,0.018,0.008,0.014,0.007,0.021,0.011,0.013,0.012,0.013,0.017,0.006,0.015,0.015,0.011,0.014,0.019,0.018,0.011,0.012,0.018,0.015,0.010,0.014,0.015,0.007,0.007,0.014,0.010,0.009,0.014,0.011,0.015,0.006,0.017,0.021,0.019,0.011,0.012,0.012,0.015,0.012,0.015,0.019,0.011,0.015,0.017,0.014,0.014,0.014,0.017,0.013,0.018,0.009,0.015,0.014,0.015,0.011,0.017,0.016,0.011,0.022,0.013,0.017,0.017,0.023,0.015,0.014,0.009,0.017,0.017,0.020,
0.016,0.012,0.012,0.018,0.014,0.016,0.018,0.015,0.008,0.021,0.017,0.015,0.020,0.013,0.013,0.018,0.014,0.014,0.011,0.013,0.011,0.017,0.014,0.014,0.012,0.013,0.019,0.011,0.015,0.010,0.010,0.017,0.007,0.009,0.018,0.016,0.017,0.018,0.015,0.014,0.016,0.016,0.014,0.013,0.012,0.010,0.022,0.016,0.017,0.015,0.027,0.038,0.031,0.034,0.048,0.027,0.018,0.068,0.054,0.081,0.057,0.030,0.060,0.057,0.060,0.055,0.051,0.027,0.093,0.099,0.107,0.227,0.069,0.110,0.063,0.064,0.207,0.079,0.074,0.064,0.096,0.116,0.228,0.122,0.135,0.119,0.091,0.176,0.103,0.053,0.073,0.242,0.123,0.143,0.114,0.234,0.062,
0.183,0.228,0.110,0.185,0.088,0.117,0.123,0.084,0.122,0.089,0.139,0.077,0.178,0.069,0.136,0.105,0.069,0.050,0.139,0.069,0.075,0.068,0.048,0.057,0.041,0.081,0.057,0.048,0.024,0.034,0.190,0.045,0.056,0.077,0.024,0.038,0.079,0.047,0.082,0.073,0.063,0.055,0.053,0.036,0.058,0.076,0.032,0.041,0.042,0.056,0.051,0.049,0.048,0.079,0.037,0.043,0.070,0.048,0.058,0.076,0.053,0.086,0.055,0.048,0.043,0.030,0.030,0.048,0.055,0.057,0.048,0.178,0.038,0.032,0.049,0.059,0.035,0.045,0.088,0.059,0.068,0.037,0.030,0.032,0.183,0.059,0.140,0.038,0.044,0.043,0.030,0.064,0.059,0.044,0.053,0.035,0.041,
0.040,0.034,0.053,0.037,0.044,0.045,0.044,0.031,0.028,0.074,0.042,0.029,0.037,0.053,0.050,0.029,0.021,0.072,0.023,0.024,0.021,0.085,0.042,0.030,0.038,0.029,0.046,0.023,0.033,0.027,0.021,0.038,0.061,0.026,0.036,0.022,0.023,0.021,0.030,0.030,0.022,0.045,0.054,0.034,0.022,0.028,0.037,0.024,0.022,0.029,0.022,0.033,0.029,0.034,0.030,0.038,0.033,0.033,0.040,0.029,0.026,0.015,0.022,0.025,0.038,0.020,0.031,0.029,0.027,0.027,0.031,0.027,0.022,0.017,0.019,0.034,0.038,0.045,0.029,0.032,0.011,0.021,0.024,0.073,0.031,0.014,0.023,0.037,0.036,0.022,0.035,0.045,0.034,0.021,0.013,0.036,0.022,
0.027,0.047,0.025,0.047,0.021,0.023,0.030,0.046,0.025,0.026,0.020,0.036,0.025,0.011,0.032,0.027,0.022,0.017,0.031,0.033,0.009,0.032,0.022,0.016,0.018,0.023,0.033,0.027,0.027,0.056,0.029,0.021,0.035,0.028,0.035,0.028,0.018,0.019,0.051,0.027,0.048,0.023,0.017,0.025,0.024,0.023,0.026,0.024,0.021,0.029,0.030,0.034,0.023,0.017,0.023,0.031,0.020,0.018,0.034,0.031,0.019,0.018,0.049,0.023,0.027,0.038,0.020,0.028,0.023,0.035,0.023,0.021,0.019,0.032,0.017,0.021,0.022,0.017,0.024,0.018,0.022,0.022,0.019,0.017,0.019,0.017,0.023,0.020,0.015,0.031,0.015,0.019,0.028,0.018,0.027,0.019,0.025,
0.019,0.023,0.033,0.016,0.020,0.015,0.021,0.016,0.042,0.037,0.028,0.013,0.018,0.024,0.024,0.030,0.023,0.027,0.019,0.026,0.023,0.017,0.017,0.018,0.014,0.023,0.024,0.014,0.032,0.017,0.022,0.013,0.023,0.027,0.027,0.013,0.016,0.021,0.021,0.022,0.015,0.013,0.017,0.031,0.023,0.022,0.016,0.025,0.012,0.018,0.021,0.013,0.022,0.014,0.015,0.028,0.024,0.012,0.014,0.022,0.024,0.017,0.019,0.025,0.014,0.018,0.021,0.018,0.020,0.012,0.014,0.025,0.016,0.029,0.020,0.017,0.022,0.013,0.018,0.015,0.021,0.026,0.014,0.017,0.014,0.020,0.010,0.019,0.019,0.014,0.012,0.021,0.015,0.018,0.020,0.015,0.012,
0.015,0.023,0.013,0.018,0.013,0.014,0.018,0.013,0.014,0.014,0.012,0.016,0.013,0.013,0.016,0.014,0.013,0.015,0.015,0.012,0.011,0.014,0.025,0.015,0.012,0.020,0.023,0.012,0.016,0.015,0.013,0.015,0.012,0.012,0.013,0.012,0.020,0.012,0.013,0.019,0.019,0.013,0.019,0.012,0.016,0.013,0.016,0.025,0.021,0.013,0.025,0.022,0.012,0.017,0.024,0.013,0.022,0.026,0.011,0.013,0.013,0.024,0.021,0.017,0.016,0.019,0.013,0.014,0.017,0.024,0.017,0.019,0.014,0.019,0.019,0.016,0.015,0.018,0.022,0.012,0.018,0.018,0.019,0.016,0.012,0.020,0.013,0.017,0.010,0.023,0.010,0.011,0.016,0.015,0.016,0.011,0.023,
